run_id,timestamp,batch_index,molecule_index,smiles,canonical_smiles,targetA_raw,targetA_score,offTargetB_raw,offTargetB_score,off_target_penalty,total_reward,aggregation_mode,targetA_reason,offTargetB_reason
single_target_b1_a6000_post,2026-02-20T19:17:14,1,10,CC(C)NNC(=O)c1c(C(C)C)n(CCC2CCCO2)c2ccc(OCCN(C)C)cc12,CC(C)NNC(=O)c1c(C(C)C)n(CCC2CCCO2)c2ccc(OCCN(C)C)cc12,0.3292421003182729,0.20325664079864386,0.0,0.0,0.0,0.20325664079864386,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:17:14,1,11,O=S(=O)(CCCO)c1ccc(Br)cc1,O=S(=O)(CCCO)c1ccc(Br)cc1,0.11153392462680738,0.042789580979056926,0.0,0.0,0.0,0.042789580979056926,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:17:14,1,12,C(=Cc1ccccn1)c1ccccc1,C(=Cc1ccccn1)c1ccccc1,0.3575059175491333,0.24232905285547043,0.0,0.0,0.0,0.24232905285547043,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:17:14,1,13,CC12CCC(=O)CC1=CCC1C2CCC2(C)C(C(=O)Nc3cccc(F)c3F)CCC12,CC12CCC(=O)CC1=CCC1C2CCC2(C)C(C(=O)Nc3cccc(F)c3F)CCC12,0.18702036142349243,0.07558962184883741,0.0,0.0,0.0,0.07558962184883741,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:17:14,1,14,COc1ccc(Cl)c(N=c2nc(-c3ccccc3)[nH]c3c2CCNCC3)c1,COc1ccc(Cl)c(N=c2nc(-c3ccccc3)[nH]c3c2CCNCC3)c1,0.32805121938387555,0.20171815959928105,0.0,0.0,0.0,0.20171815959928105,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:17:14,1,15,CCN1CCc2ccc(N=c3[nH]c(C)ccc3-c3cccnc3)cc2CC1,CCN1CCc2ccc(N=c3[nH]c(C)ccc3-c3cccnc3)cc2CC1,0.2503604243199031,0.11950599251287664,0.0,0.0,0.0,0.11950599251287664,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:22:55,2,0,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3CC)CC1,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3CC)CC1,0.21731861184040704,0.09436628260759518,0.0,0.0,0.0,0.09436628260759518,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:22:55,2,1,CCC(C)c1ccccc1Oc1ncccn1,CCC(C)c1ccccc1Oc1ncccn1,0.16733687619368234,0.0652956418939306,0.0,0.0,0.0,0.0652956418939306,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:22:55,2,2,Cn1cc(-c2cc(C(N)=O)nc(-c3cnc4ccccc4c3)c2)ccc1=N,Cn1cc(-c2cc(C(N)=O)nc(-c3cnc4ccccc4c3)c2)ccc1=N,0.2998398194710414,0.16780259155340818,0.0,0.0,0.0,0.16780259155340818,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:22:55,2,3,CC(C)n1cnc2c(=NC3CCCC3)[nH]c(Cl)nc21,CC(C)n1cnc2c(=NC3CCCC3)[nH]c(Cl)nc21,0.3038567006587982,0.17233811396412746,0.0,0.0,0.0,0.17233811396412746,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:22:55,2,4,N=C(Nc1cccnc1)SC(=N)c1ccc(Cl)cc1,N=C(Nc1cccnc1)SC(=N)c1ccc(Cl)cc1,0.4175603489081065,0.3408480722466915,0.0,0.0,0.0,0.3408480722466915,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:22:55,2,5,O=C(NC1(c2ccc(Cl)cc2)CCC1)c1nc(N2CCCC2)cc2ccccc12,O=C(NC1(c2ccc(Cl)cc2)CCC1)c1nc(N2CCCC2)cc2ccccc12,0.25486091276009876,0.1233466785729323,0.0,0.0,0.0,0.1233466785729323,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:22:55,2,6,COC(=O)C(=NC(=O)CCCC(=O)C=CC(=O)O)c1ccccc1O,COC(=O)C(=NC(=O)CCCC(=O)C=CC(=O)O)c1ccccc1O,0.2838757038116455,0.15071625611163472,0.0,0.0,0.0,0.15071625611163472,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:22:55,2,7,Cc1nc2ccccc2n1CC(=O)c1ccc(Cl)cc1,Cc1nc2ccccc2n1CC(=O)c1ccc(Cl)cc1,0.3121230552593867,0.18197619468776882,0.0,0.0,0.0,0.18197619468776882,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:22:55,2,8,O=C(C[n+]1cccc(F)c1)c1ccccc1,O=C(C[n+]1cccc(F)c1)c1ccccc1,0.3238646288712819,0.19637873651558138,0.0,0.0,0.0,0.19637873651558138,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:22:55,2,9,CCc1ccc(-c2ccc(C(=O)NCC(=O)NCc3ccccn3)cc2)cc1,CCc1ccc(-c2ccc(C(=O)NCC(=O)NCc3ccccn3)cc2)cc1,0.5286386609077454,0.5570280843700564,0.0,0.0,0.0,0.5570280843700564,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:22:55,2,10,OC(c1cnco1)C1Cc2cc3ccccc3cc2C1,OC(c1cnco1)C1Cc2cc3ccccc3cc2C1,0.2922363032897313,0.15947901499533426,0.0,0.0,0.0,0.15947901499533426,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:22:55,2,11,O=C(c1c(O)n(Cc2ccccc2)c2ccccc12)N1CCc2ccccc2C1,O=C(c1c(O)n(Cc2ccccc2)c2ccccc12)N1CCc2ccccc2C1,0.22085103392601013,0.09680920586682816,0.0,0.0,0.0,0.09680920586682816,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:22:55,2,12,COc1ccc(C(C(N)=O)N2CCN(c3ccc(NC(=O)c4ccccc4Cl)cc3Cl)CC2)cc1,COc1ccc(C(C(N)=O)N2CCN(c3ccc(NC(=O)c4ccccc4Cl)cc3Cl)CC2)cc1,0.20771445582310358,0.08800151060466889,0.0,0.0,0.0,0.08800151060466889,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:22:55,2,13,Cc1cccc(C2CC(c3ccc(Cl)cc3)CN3CNCC23)n1,Cc1cccc(C2CC(c3ccc(Cl)cc3)CN3CNCC23)n1,0.21717321376005808,0.0942669222427347,0.0,0.0,0.0,0.0942669222427347,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:22:55,2,14,CCC1Cc2c(C)nc3c(C(F)(F)F)cnn3c2N1c1cc(Cl)ccc1C,CCC1Cc2c(C)nc3c(C(F)(F)F)cnn3c2N1c1cc(Cl)ccc1C,0.28986433148384094,0.1569518043856753,0.0,0.0,0.0,0.1569518043856753,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:22:55,2,15,CCN(CC)C1CCC2(CC1)C[S+]([O-])c1ccccc12,CCN(CC)C1CCC2(CC1)C[S+]([O-])c1ccccc12,0.15257456401983896,0.058447373723965586,0.0,0.0,0.0,0.058447373723965586,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:29:21,3,0,CCCCCn1c(-c2ccccc2)c(C(=O)c2ccc(Cl)cc2)c2ccccc21,CCCCCn1c(-c2ccccc2)c(C(=O)c2ccc(Cl)cc2)c2ccccc21,0.25876474877198535,0.12676364042464333,0.0,0.0,0.0,0.12676364042464333,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:29:21,3,1,CC(=O)OCC1OC(C(C)OC(=O)C=CC(=O)OC2CCC3(C)C(OC(C)=O)C(OC(C)=O)CC(C3OC(C)=O)C2(C)C)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,CC(=O)OCC1OC(C(C)OC(=O)C=CC(=O)OC2CCC3(C)C(OC(C)=O)C(OC(C)=O)CC(C3OC(C)=O)C2(C)C)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.3393322179714839,0.2166422256307806,0.0,0.0,0.0,0.2166422256307806,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:29:21,3,2,O=C(CN1CCOCC1)NCc1ccco1,O=C(CN1CCOCC1)NCc1ccco1,0.149106835325559,0.05693927551780278,0.0,0.0,0.0,0.05693927551780278,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:29:21,3,3,Cc1cc(CCNS(=O)(=O)c2ccc(N)cc2)no1,Cc1cc(CCNS(=O)(=O)c2ccc(N)cc2)no1,0.10499213884274165,0.040696598279687725,0.0,0.0,0.0,0.040696598279687725,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:29:21,3,4,CC(C(c1ccccc1)n1ccc2cc(C=CC(O)=NO)ccc21)N1CCN(C)CC1,CC(C(c1ccccc1)n1ccc2cc(C=CC(O)=NO)ccc21)N1CCN(C)CC1,0.3199714720249176,0.19151000928658962,0.0,0.0,0.0,0.19151000928658962,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:29:21,3,5,Cc1nc(C2CCCCN2C(=O)C2CCCCN2C(=O)C2CCC2)no1,Cc1nc(C2CCCCN2C(=O)C2CCCCN2C(=O)C2CCC2)no1,0.05490151420235634,0.027631245700387847,0.0,0.0,0.0,0.027631245700387847,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:29:21,3,6,CC(C)N=c1[nH]c(-c2ccc(NCCN3CCN(C)CC3)cc2)cc2ncn(C)c(=O)c12,CC(C)N=c1[nH]c(-c2ccc(NCCN3CCN(C)CC3)cc2)cc2ncn(C)c(=O)c12,0.3096091051896413,0.17900149092283915,0.0,0.0,0.0,0.17900149092283915,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:29:21,3,7,CCCCCC(=O)Oc1ccc(C2=NCCO2)cc1,CCCCCC(=O)Oc1ccc(C2=NCCO2)cc1,0.27364244560400647,0.14053416651428766,0.0,0.0,0.0,0.14053416651428766,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:29:21,3,8,CCN1CCN(C(=O)c2cc3c(-c4cccc(F)c4)nn(C)c3s2)CC1,CCN1CCN(C(=O)c2cc3c(-c4cccc(F)c4)nn(C)c3s2)CC1,0.2552332977453868,0.12366917488763826,0.0,0.0,0.0,0.12366917488763826,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:29:21,3,9,O=c1c2ccccc2[nH]c(=NN=Cc2ccc(Cl)cc2)n1O,O=c1c2ccccc2[nH]c(=NN=Cc2ccc(Cl)cc2)n1O,0.5447273949782053,0.5885124118260991,0.0,0.0,0.0,0.5885124118260991,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:29:21,3,10,CC(CN1C(=O)OC2CC3(CCCC3)CC21)N1CCC([N+](=O)[O-])C1,CC(CN1C(=O)OC2CC3(CCCC3)CC21)N1CCC([N+](=O)[O-])C1,0.07850973308086395,0.03318458489836258,0.0,0.0,0.0,0.03318458489836258,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:29:21,3,11,CN(Cc1ccccc1)C(=O)C1CC(CC(=O)O)CN(Cc2ccc(Oc3cccc4c(=O)[nH]ncc34)cc2)C1=O,CN(Cc1ccccc1)C(=O)C1CC(CC(=O)O)CN(Cc2ccc(Oc3cccc4c(=O)[nH]ncc34)cc2)C1=O,0.34047648807366687,0.21819979265782943,0.0,0.0,0.0,0.21819979265782943,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:29:21,3,12,CCCCCCCCCCNCC1CC(OC2(C(=O)O)OC(COC(=O)N3CCC(CCN)C3)SCC2N)CN1,CCCCCCCCCCNCC1CC(OC2(C(=O)O)OC(COC(=O)N3CCC(CCN)C3)SCC2N)CN1,0.45013731718063354,0.40157630390367016,0.0,0.0,0.0,0.40157630390367016,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:29:21,3,13,CN=c1nc(OCCCN(C)C)[nH]c2[nH]c(Cc3ccc(C)cc3)nc12,CN=c1nc(OCCCN(C)C)[nH]c2[nH]c(Cc3ccc(C)cc3)nc12,0.3564656376838684,0.2408043209281992,0.0,0.0,0.0,0.2408043209281992,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:29:21,3,14,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CC2CC(C1)N(C1CCCCC1)C2,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CC2CC(C1)N(C1CCCCC1)C2,0.06607521946231525,0.03013708556334929,0.0,0.0,0.0,0.03013708556334929,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:29:21,3,15,CCN(CC)CCCC(=O)Nc1ccc2[nH]cnc(=Nc3cccc(Br)c3)c2c1,CCN(CC)CCCC(=O)Nc1ccc2[nH]cnc(=Nc3cccc(Br)c3)c2c1,0.2697977473338445,0.13686004440128496,0.0,0.0,0.0,0.13686004440128496,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:35:56,4,0,Oc1ccc(Cl)c2ccccc12,Oc1ccc(Cl)c2ccccc12,0.48093685507774353,0.46194743324014437,0.0,0.0,0.0,0.46194743324014437,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:35:56,4,1,CC1CN2CCCCC2CN1C(=O)CN1CCCC1CCN1CCN(C(=O)Nc2cccc(Cl)c2)CC1,CC1CN2CCCCC2CN1C(=O)CN1CCCC1CCN1CCN(C(=O)Nc2cccc(Cl)c2)CC1,0.2062459538380305,0.08706319959070975,0.0,0.0,0.0,0.08706319959070975,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:35:56,4,2,CCOC(=O)C1CCCN(C(=O)Cn2c(=O)oc3ccc(-c4ccccc4)cc32)C1,CCOC(=O)C1CCCN(C(=O)Cn2c(=O)oc3ccc(-c4ccccc4)cc32)C1,0.28850724796454114,0.15552061678516915,0.0,0.0,0.0,0.15552061678516915,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:35:56,4,3,COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c(CC=C(C)C)c(-c3cc(O)cc(O)c3)oc2c1,COc1cc(OC2OC(CO)C(O)C(O)C2O)c2c(=O)c(CC=C(C)C)c(-c3cc(O)cc(O)c3)oc2c1,0.1167584794263045,0.044534598803618514,0.0,0.0,0.0,0.044534598803618514,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:35:56,4,4,CN1CCC(C(=O)NC2CCCC(N=c3nc(-n4c(=Nc5ccccc5)[nH]c5cc(C#N)ccc54)cc[nH]3)CC2)(N2CCCCC2)CC1,CN1CCC(C(=O)NC2CCCC(N=c3nc(-n4c(=Nc5ccccc5)[nH]c5cc(C#N)ccc54)cc[nH]3)CC2)(N2CCCCC2)CC1,0.2501656462748845,0.11934212661777116,0.0,0.0,0.0,0.11934212661777116,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:35:56,4,5,Clc1cccc(Cl)c1CN1CCN(c2cc(-c3ccccc3)nc3ccccc23)CC1,Clc1cccc(Cl)c1CN1CCN(c2cc(-c3ccccc3)nc3ccccc23)CC1,0.2957940138876438,0.16333124963683285,0.0,0.0,0.0,0.16333124963683285,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:35:56,4,6,CCCCC(=O)N=C1SC2CS(=O)(=O)CC2N1Cc1ccccc1,CCCCC(=O)N=C1SC2CS(=O)(=O)CC2N1Cc1ccccc1,0.10111683358748753,0.039503338036555875,0.0,0.0,0.0,0.039503338036555875,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:35:56,4,7,Cc1ccc(NS(=O)(=O)c2ccc(CCC(O)=NO)cc2)cc1,Cc1ccc(NS(=O)(=O)c2ccc(CCC(O)=NO)cc2)cc1,0.17156302432219186,0.0673896645556655,0.0,0.0,0.0,0.0673896645556655,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:35:56,4,8,CC1SCc2ncnc(N3CCN(C(=O)C(CC4CCCC4)CN(O)C=O)CC3)c21,CC1SCc2ncnc(N3CCN(C(=O)C(CC4CCCC4)CN(O)C=O)CC3)c21,0.12215396761894226,0.04640781368099752,0.0,0.0,0.0,0.04640781368099752,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:35:56,4,9,COc1ccc2ccc3c(C(=O)NCCCN(C)CCCNC(=O)c4cccc5cc6cc(O)ccc6nc45)ccnc3c2c1,COc1ccc2ccc3c(C(=O)NCCCN(C)CCCNC(=O)c4cccc5cc6cc(O)ccc6nc45)ccnc3c2c1,0.5224776864051819,0.5448346243665829,0.0,0.0,0.0,0.5448346243665829,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:35:56,4,10,CCOc1nccnc1C(=NO)n1nc(C)cc1C,CCOc1nccnc1C(=NO)n1nc(C)cc1C,0.21631926794846854,0.09368525304960433,0.0,0.0,0.0,0.09368525304960433,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:35:56,4,11,NC(=O)c1c(O)nc2n1Cc1cc(OCC(=O)Nc3cccc(S(=O)(=O)N4CCOCC4)c3)ccc1C1CCCN21,NC(=O)c1c(O)nc2n1Cc1cc(OCC(=O)Nc3cccc(S(=O)(=O)N4CCOCC4)c3)ccc1C1CCCN21,0.4408888320128123,0.3839326030479461,0.0,0.0,0.0,0.3839326030479461,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:35:56,4,12,CC(C)C(C(=O)N(Cc1cccnc1)Cc1cccs1)N(C)Cc1ccccc1,CC(C)C(C(=O)N(Cc1cccnc1)Cc1cccs1)N(C)Cc1ccccc1,0.19237670799096426,0.07863884270465332,0.0,0.0,0.0,0.07863884270465332,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:35:56,4,13,O=C(c1cc2ccccc2o1)c1c(O)c(O)n(-c2cc3ccccc3s2)c1O,O=C(c1cc2ccccc2o1)c1c(O)c(O)n(-c2cc3ccccc3s2)c1O,0.44605499505996704,0.39375387012960344,0.0,0.0,0.0,0.39375387012960344,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:35:56,4,14,COc1ccccc1CSc1nc(C)n[nH]1,COc1ccccc1CSc1nc(C)n[nH]1,0.26560593644777936,0.13294665928700167,0.0,0.0,0.0,0.13294665928700167,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:35:56,4,15,CCCCCCCCC=Cc1cc(C)n(O)c(=O)c1,CCCCCCCCC=Cc1cc(C)n(O)c(=O)c1,0.3887906074523926,0.29117687160436195,0.0,0.0,0.0,0.29117687160436195,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:41:55,5,0,CN(CCCN1CCc2cc(O)c(O)cc2CC1=O)CCC(c1ccccc1)c1ccccc1,CN(CCCN1CCc2cc(O)c(O)cc2CC1=O)CCC(c1ccccc1)c1ccccc1,0.36026017864545185,0.24639757136388354,0.0,0.0,0.0,0.24639757136388354,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:41:55,5,1,NC(=O)C1C2C=CC(C2)C1C(=O)N1CCOCC1,NC(=O)C1C2C=CC(C2)C1C(=O)N1CCOCC1,0.052967128033439316,0.027218490173171815,0.0,0.0,0.0,0.027218490173171815,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:41:55,5,2,CN(C)CCCCCCCCN1C(=O)c2ccccc2C1=O,CN(C)CCCCCCCCN1C(=O)c2ccccc2C1=O,0.25180646777153015,0.1207286319523188,0.0,0.0,0.0,0.1207286319523188,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:41:55,5,3,CC(C)(C)OC(=O)c1ccc(N=Cc2cc(O)cc(O)c2)cc1,CC(C)(C)OC(=O)c1ccc(N=Cc2cc(O)cc(O)c2)cc1,0.36921486258506775,0.2599398710188854,0.0,0.0,0.0,0.2599398710188854,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:41:55,5,4,O=C(NC1CC1c1ccccc1)C(c1ccccc1)N1CCN(CCc2ccccc2)CC1,O=C(NC1CC1c1ccccc1)C(c1ccccc1)N1CCN(CCc2ccccc2)CC1,0.14842921122908592,0.056648881602656256,0.0,0.0,0.0,0.056648881602656256,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:41:55,5,5,CC(C)(C)OC(=O)n1ccc(-c2nccn2Cc2ccccc2)cc1=O,CC(C)(C)OC(=O)n1ccc(-c2nccn2Cc2ccccc2)cc1=O,0.30348104735215503,0.1719098774156558,0.0,0.0,0.0,0.1719098774156558,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:41:55,5,6,O=C1CSC(c2ccc3c(c2)OCO3)N1c1ccc(F)cc1,O=C1CSC(c2ccc3c(c2)OCO3)N1c1ccc(F)cc1,0.17959626019001007,0.07154269992426818,0.0,0.0,0.0,0.07154269992426818,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:41:55,5,7,Oc1cc(O)c(-c2cc(-c3ccc4c(c3)OCO4)on2)cc1-c1ccccc1,Oc1cc(O)c(-c2cc(-c3ccc4c(c3)OCO4)on2)cc1-c1ccccc1,0.3230816026528676,0.19539203559411247,0.0,0.0,0.0,0.19539203559411247,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:41:55,5,8,COc1ccc(C2OCC3(O)c4cc5c(cc4OCC23)OCO5)cc1O,COc1ccc(C2OCC3(O)c4cc5c(cc4OCC23)OCO5)cc1O,0.2788638472557068,0.14565562964490408,0.0,0.0,0.0,0.14565562964490408,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:41:55,5,9,COc1ccc(-c2cc(OC)nnc2-c2ccsc2)cc1,COc1ccc(-c2cc(OC)nnc2-c2ccsc2)cc1,0.25053151945273083,0.11965009447819161,0.0,0.0,0.0,0.11965009447819161,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:41:55,5,10,COc1ccc(-c2nnc(Cc3nnc(-c4cccs4)o3)o2)cc1,COc1ccc(-c2nnc(Cc3nnc(-c4cccs4)o3)o2)cc1,0.2938137998183568,0.16117794333017899,0.0,0.0,0.0,0.16117794333017899,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:41:55,5,11,CC(Cc1c[nH]c2ccccc12)(N=c1ccc(C(F)(F)F)c[nH]1)c1nc2cc(Cl)ccc2n1-c1ccccc1,CC(Cc1c[nH]c2ccccc12)(N=c1ccc(C(F)(F)F)c[nH]1)c1nc2cc(Cl)ccc2n1-c1ccccc1,0.2633711099624634,0.13089924917743007,0.0,0.0,0.0,0.13089924917743007,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:41:55,5,12,c1ccc2c(c1)CCC(c1nnc(C3CCCNC3)o1)O2,c1ccc2c(c1)CCC(c1nnc(C3CCCNC3)o1)O2,0.19957425693670908,0.08291334464893148,0.0,0.0,0.0,0.08291334464893148,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:41:55,5,13,COc1cc(O)c(Oc2c(F)c(F)cc(F)c2F)c(C(C)=O)c1,COc1cc(O)c(Oc2c(F)c(F)cc(F)c2F)c(C(C)=O)c1,0.22324966887633005,0.0985000750763892,0.0,0.0,0.0,0.0985000750763892,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:41:55,5,14,O=c1c2ccccc2c(-c2ccc(F)cc2)nn1-c1ccc(F)cc1,O=c1c2ccccc2c(-c2ccc(F)cc2)nn1-c1ccc(F)cc1,0.2581632783015569,0.12623195994804268,0.0,0.0,0.0,0.12623195994804268,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:41:55,5,15,O=Cc1ccc(OCc2cn(Cc3cc(-c4ccccc4)on3)nn2)cc1,O=Cc1ccc(OCc2cn(Cc3cc(-c4ccccc4)on3)nn2)cc1,0.24203621844450632,0.11267434991466194,0.0,0.0,0.0,0.11267434991466194,single,ok,single_mode
single_target_b1_a6000_post,2026-02-20T19:47:44,6,0,CC(C)c1cc2c(c(Cl)c1Cl)OC(O)(C(F)(F)F)OC2,CC(C)c1cc2c(c(Cl)c1Cl)OC(O)(C(F)(F)F)OC2,0.36104296644528705,0.24756223788752518,0.0,0.0,0.0,0.24756223788752518,single,ok,single_mode
