rank,canonical_smiles,best_smiles,best_total_reward,mean_total_reward,best_targetA_score,best_offTargetB_score,best_off_target_penalty,occurrences,best_batch_index,ranking_criterion
12,Cc1nc(-c2ccccn2)n2cc(C(=O)NC3CCCC(C)(C)C3)ccc12,Cc1nc(-c2ccccn2)n2cc(C(=O)NC3CCCC(C)(C)C3)ccc12,0.6200055377569874,0.6200055377569874,0.6200055377569874,0.0,0.0,1,10,best_total_reward
13,CN(C)CCCNc1c2cccnc2c(-c2ccccc2Cl)c2nn(CCCN=[N+]=[N-])c(O)c12,CN(C)CCCNc1c2cccnc2c(-c2ccccc2Cl)c2nn(CCCN=[N+]=[N-])c(O)c12,0.619037758486456,0.619037758486456,0.619037758486456,0.0,0.0,1,57,best_total_reward
14,CN(C)Cc1ccc2[nH]c(-c3nc4cc(F)ccc4[nH]c3=O)nc2c1,CN(C)Cc1ccc2[nH]c(-c3nc4cc(F)ccc4[nH]c3=O)nc2c1,0.6097590790588195,0.6097590790588195,0.6097590790588195,0.0,0.0,1,36,best_total_reward
15,Cc1cc(N2CCC(CCN3CCCC3)CC2)nc2ccc(NC(=O)C=Cc3ccccn3)cc12,Cc1cc(N2CCC(CCN3CCCC3)CC2)nc2ccc(NC(=O)C=Cc3ccccn3)cc12,0.6073883850824771,0.6073883850824771,0.6073883850824771,0.0,0.0,1,12,best_total_reward
16,CON(C)C(=O)CCC(C)C1CCC2C3C(C)CC(c4ccccc4)OC3CCC12C,CON(C)C(=O)CCC(C)C1CCC2C3C(C)CC(c4ccccc4)OC3CCC12C,0.5976729774476705,0.5976729774476705,0.5976729774476705,0.0,0.0,1,36,best_total_reward
17,CN(C)c1nc(=O)c2c(Cl)c(Cl)cc(Cl)c2s1,CN(C)c1nc(=O)c2c(Cl)c(Cl)cc(Cl)c2s1,0.596243045246409,0.596243045246409,0.596243045246409,0.0,0.0,1,39,best_total_reward
18,O=c1c2ccccc2[nH]c(=NN=Cc2ccc(Cl)cc2)n1O,O=c1c2ccccc2[nH]c(=NN=Cc2ccc(Cl)cc2)n1O,0.5885124118260991,0.5885124118260991,0.5885124118260991,0.0,0.0,1,3,best_total_reward
19,Nc1c(N=Cc2ccccc2)sc2nc3c(cc12)CCCC3,Nc1c(N=Cc2ccccc2)sc2nc3c(cc12)CCCC3,0.5874852949854209,0.5874852949854209,0.5874852949854209,0.0,0.0,1,1,best_total_reward
20,C=C1CC(C)(C)OC1=O,C=C1CC(C)(C)OC1=O,0.5714405759733917,0.5714405759733917,0.5714405759733917,0.0,0.0,1,68,best_total_reward
21,COc1cc(O)c2c(-c3cc(Br)c(O)c(Br)c3)c3cc(Br)c(O)cc3nc2c1Br,COc1cc(O)c2c(-c3cc(Br)c(O)c(Br)c3)c3cc(Br)c(O)cc3nc2c1Br,0.5704540259640861,0.5704540259640861,0.5704540259640861,0.0,0.0,1,50,best_total_reward
22,COc1ccc(C=CC(=O)N=c2[nH]c3ccccc3[nH]2)cc1,COc1ccc(C=CC(=O)N=c2[nH]c3ccccc3[nH]2)cc1,0.5574365364816452,0.5574365364816452,0.5574365364816452,0.0,0.0,1,11,best_total_reward
23,CCc1ccc(-c2ccc(C(=O)NCC(=O)NCc3ccccn3)cc2)cc1,CCc1ccc(-c2ccc(C(=O)NCC(=O)NCc3ccccn3)cc2)cc1,0.5570280843700564,0.5570280843700564,0.5570280843700564,0.0,0.0,1,2,best_total_reward
24,CC(C)(N)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2c(CNC3CCc4ccccc43)nc3ccccn23)CC1,CC(C)(N)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)N1CCN(c2c(CNC3CCc4ccccc43)nc3ccccn23)CC1,0.5525808327352414,0.5525808327352414,0.5525808327352414,0.0,0.0,1,11,best_total_reward
25,COc1ccccc1N1CCN(CCC(OC(N)=O)c2ccccc2)CC1,COc1ccccc1N1CCN(CCC(OC(N)=O)c2ccccc2)CC1,0.5484204569255354,0.5484204569255354,0.5484204569255354,0.0,0.0,1,53,best_total_reward
26,COc1ccc2ccc3c(C(=O)NCCCN(C)CCCNC(=O)c4cccc5cc6cc(O)ccc6nc45)ccnc3c2c1,COc1ccc2ccc3c(C(=O)NCCCN(C)CCCNC(=O)c4cccc5cc6cc(O)ccc6nc45)ccnc3c2c1,0.5448346243665829,0.5448346243665829,0.5448346243665829,0.0,0.0,1,4,best_total_reward
27,CCCCCc1cc[n+](CCCCCCc2cc(CCCCC[n+]3ccc(C)c(C)c3)c(CCCCC[n+]3cccc(C)c3)cc2CCCCC[n+]2ccc3ccccc3c2)cc1,CCCCCc1cc[n+](CCCCCCc2cc(CCCCC[n+]3ccc(C)c(C)c3)c(CCCCC[n+]3cccc(C)c3)cc2CCCCC[n+]2ccc3ccccc3c2)cc1,0.5396151350381239,0.5396151350381239,0.5396151350381239,0.0,0.0,1,60,best_total_reward
28,CCCCCCCc1ccc(NCc2ccc(C(=O)O)cc2)cc1,CCCCCCCc1ccc(NCc2ccc(C(=O)O)cc2)cc1,0.5365794251494247,0.5365794251494247,0.5365794251494247,0.0,0.0,1,51,best_total_reward
29,CC1c2ccccc2-c2cc3ccoc3cc21,CC1c2ccccc2-c2cc3ccoc3cc21,0.5359721282790464,0.5359721282790464,0.5359721282790464,0.0,0.0,1,58,best_total_reward
30,O=C(C=CC=Cc1ccccc1)Nc1ccc(O)cc1,O=C(C=CC=Cc1ccccc1)Nc1ccc(O)cc1,0.5323378023599556,0.5323378023599556,0.5323378023599556,0.0,0.0,1,13,best_total_reward
31,CC(=NN=c1[nH]c(-c2ccc(Cl)cc2)cs1)c1ccccn1,CC(=NN=c1[nH]c(-c2ccc(Cl)cc2)cs1)c1ccccn1,0.5209130753164412,0.5209130753164412,0.5209130753164412,0.0,0.0,1,61,best_total_reward
32,O=C(O)Cc1cc2ccc3c[nH]nc3c2[nH]1,O=C(O)Cc1cc2ccc3c[nH]nc3c2[nH]1,0.5185664126002087,0.5185664126002087,0.5185664126002087,0.0,0.0,1,22,best_total_reward
33,c1cc2c3c(c1)ccc1ccc4cccc-2c4c13,c1cc2c3c(c1)ccc1ccc4cccc-2c4c13,0.5166336684884505,0.5166336684884505,0.5166336684884505,0.0,0.0,1,51,best_total_reward
34,O=[N+]([O-])c1ccc(-c2nc3c(Cl)ccnc3[nH]2)cc1,O=[N+]([O-])c1ccc(-c2nc3c(Cl)ccnc3[nH]2)cc1,0.5158614127104517,0.5158614127104517,0.5158614127104517,0.0,0.0,1,28,best_total_reward
35,Cc1ccc(N=c2[nH]n3cnnc3c3c(C)csc23)c(C)c1,Cc1ccc(N=c2[nH]n3cnnc3c3c(C)csc23)c(C)c1,0.5153662834358703,0.5153662834358703,0.5153662834358703,0.0,0.0,1,39,best_total_reward
36,O=C(N=c1[nH]c2cc(Cl)c(Br)c(Br)c2[nH]1)c1ccc2c(c1)OCO2,O=C(N=c1[nH]c2cc(Cl)c(Br)c(Br)c2[nH]1)c1ccc2c(c1)OCO2,0.514605061683976,0.514605061683976,0.514605061683976,0.0,0.0,1,7,best_total_reward
37,Cn1nccc1-c1cc(F)cc(Nc2cc(=NC3CC3)c(Cl)c[nH]2)c1,Cn1nccc1-c1cc(F)cc(Nc2cc(=NC3CC3)c(Cl)c[nH]2)c1,0.5123957223464272,0.5123957223464272,0.5123957223464272,0.0,0.0,1,63,best_total_reward
38,Cc1cc(=NC(=O)c2ccc([N+](=O)[O-])o2)[nH]o1,Cc1cc(=NC(=O)c2ccc([N+](=O)[O-])o2)[nH]o1,0.5108321642989643,0.5108321642989643,0.5108321642989643,0.0,0.0,1,11,best_total_reward
39,N#CC(=Cc1ccc(N2C(=O)C=CC2=O)cc1)C(=O)O,N#CC(=Cc1ccc(N2C(=O)C=CC2=O)cc1)C(=O)O,0.509971289865349,0.509971289865349,0.509971289865349,0.0,0.0,1,1,best_total_reward
40,CC1=Nc2c(C(=O)NCc3ccc(F)cc3)cnn2C(c2ccc(Cl)cc2)C1C(=O)Nc1cccnc1,CC1=Nc2c(C(=O)NCc3ccc(F)cc3)cnn2C(c2ccc(Cl)cc2)C1C(=O)Nc1cccnc1,0.5079524764188983,0.5079524764188983,0.5079524764188983,0.0,0.0,1,75,best_total_reward
41,Cc1ccc(N=Cc2cc(Br)ccc2O)cc1Cl,Cc1ccc(N=Cc2cc(Br)ccc2O)cc1Cl,0.5063860718550187,0.5063860718550187,0.5063860718550187,0.0,0.0,1,31,best_total_reward
42,COc1ccc(C=NNC(=O)c2sc(-c3ccccc3C)nc2C)cc1,COc1ccc(C=NNC(=O)c2sc(-c3ccccc3C)nc2C)cc1,0.5040105913213516,0.5040105913213516,0.5040105913213516,0.0,0.0,1,73,best_total_reward
43,Cc1[nH]c2cc(NC(=O)Nc3ccccc3)ccc2c1-c1nc2ccccc2[nH]1,Cc1[nH]c2cc(NC(=O)Nc3ccccc3)ccc2c1-c1nc2ccccc2[nH]1,0.49955135595918065,0.49955135595918065,0.49955135595918065,0.0,0.0,1,74,best_total_reward
44,O=C(C=Cc1cc2ccccc2[nH]c1=O)c1ccc([N+](=O)[O-])cc1,O=C(C=Cc1cc2ccccc2[nH]c1=O)c1ccc([N+](=O)[O-])cc1,0.49741836696273456,0.49741836696273456,0.49741836696273456,0.0,0.0,1,34,best_total_reward
45,CC(Cc1ccc(C#Cc2ccnc(N3CCCC(C(=O)O)C3)n2)cc1)Oc1ccccc1F,CC(Cc1ccc(C#Cc2ccnc(N3CCCC(C(=O)O)C3)n2)cc1)Oc1ccccc1F,0.49474354083131117,0.49474354083131117,0.49474354083131117,0.0,0.0,1,22,best_total_reward
46,CC(=O)ON1C(=S)N=C(Nc2ccccc2)C12C(Cl)=C(Cl)C2Cl,CC(=O)ON1C(=S)N=C(Nc2ccccc2)C12C(Cl)=C(Cl)C2Cl,0.49318727299055115,0.49318727299055115,0.49318727299055115,0.0,0.0,1,58,best_total_reward
47,Cc1ccc(CCCCC=CCC=CCCCCCCC(=O)O)cc1,Cc1ccc(CCCCC=CCC=CCCCCCCC(=O)O)cc1,0.4927368306436246,0.4927368306436246,0.4927368306436246,0.0,0.0,1,39,best_total_reward
48,[N-]=[N+]=NC1C([N+](=O)[O-])=C2N(Cc3ccc(Cl)nc3)CCN2C1c1ccc(Cl)cc1,[N-]=[N+]=NC1C([N+](=O)[O-])=C2N(Cc3ccc(Cl)nc3)CCN2C1c1ccc(Cl)cc1,0.4865389021419433,0.4865389021419433,0.4865389021419433,0.0,0.0,1,24,best_total_reward
49,O=C(C=Cc1ccccc1)c1ccc(OCCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,O=C(C=Cc1ccccc1)c1ccc(OCCCN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)cc1,0.4858736449179249,0.4858736449179249,0.4858736449179249,0.0,0.0,1,26,best_total_reward
50,O=C(N=c1[nH]c(-c2ccccc2)cs1)c1cc2ccccc2oc1=O,O=C(N=c1[nH]c(-c2ccccc2)cs1)c1cc2ccccc2oc1=O,0.47950963018938253,0.47950963018938253,0.47950963018938253,0.0,0.0,1,61,best_total_reward
51,O=C1NC(=C2CCc3c2[nH]c2ccccc32)c2[nH]c3ccc(Cl)cc3c21,O=C1NC(=C2CCc3c2[nH]c2ccccc32)c2[nH]c3ccc(Cl)cc3c21,0.47733757992559706,0.47733757992559706,0.47733757992559706,0.0,0.0,1,53,best_total_reward
52,COC1CN(c2ncc[nH]2)CCC1NC(=O)c1cccc(-c2ccccn2)n1,COC1CN(c2ncc[nH]2)CCC1NC(=O)c1cccc(-c2ccccn2)n1,0.46790696696716555,0.46790696696716555,0.46790696696716555,0.0,0.0,1,22,best_total_reward
53,O=[N+]([O-])c1c(-c2ccc3[nH]cnc3c2)nc2n1CCCO2,O=[N+]([O-])c1c(-c2ccc3[nH]cnc3c2)nc2n1CCCO2,0.4664781839595404,0.4664781839595404,0.4664781839595404,0.0,0.0,1,40,best_total_reward
54,CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)C1CCN(C(=O)CO)CC1,CCN(Cc1ccc(-c2ccc(CNCCc3ccccc3)cc2)cc1)C(=O)C1CCN(C(=O)CO)CC1,0.4656171900401225,0.4656171900401225,0.4656171900401225,0.0,0.0,1,11,best_total_reward
55,COCc1ccc(N=c2[nH][nH]c3cccnc23)c(C)c1,COCc1ccc(N=c2[nH][nH]c3cccnc23)c(C)c1,0.4654660189553004,0.4654660189553004,0.4654660189553004,0.0,0.0,1,45,best_total_reward
56,Oc1ccc(Cl)c2ccccc12,Oc1ccc(Cl)c2ccccc12,0.46194743324014437,0.46194743324014437,0.46194743324014437,0.0,0.0,1,4,best_total_reward
57,c1ccc(-c2nnc3ccccn23)cc1,c1ccc(-c2nnc3ccccn23)cc1,0.4500559545910774,0.4500559545910774,0.4500559545910774,0.0,0.0,1,71,best_total_reward
58,Cc1ccccc1-c1cc(C(=O)O)c2ccccc2n1,Cc1ccccc1-c1cc(C(=O)O)c2ccccc2n1,0.4469428576070316,0.4469428576070316,0.4469428576070316,0.0,0.0,1,68,best_total_reward
59,O=C1NC(=S)SC1=Cc1cccc2cccnc12,O=C1NC(=S)SC1=Cc1cccc2cccnc12,0.4447157218510196,0.4447157218510196,0.4447157218510196,0.0,0.0,1,17,best_total_reward
60,Cc1ccc(-c2nc3ccccc3[nH]2)cc1-c1ccc(NC(=O)c2ccncc2)cc1,Cc1ccc(-c2nc3ccccc3[nH]2)cc1-c1ccc(NC(=O)c2ccncc2)cc1,0.44412031049460976,0.44412031049460976,0.44412031049460976,0.0,0.0,1,15,best_total_reward
61,C=CCn1c(N=c2ccc(=NC(C)C)[nH][nH]2)nc2ccccc21,C=CCn1c(N=c2ccc(=NC(C)C)[nH][nH]2)nc2ccccc21,0.44313972278863073,0.44313972278863073,0.44313972278863073,0.0,0.0,1,36,best_total_reward
62,COc1cc(NCCCC(NC(=O)Cc2ccsc2)C(=O)NC(C=O)CCCN=C(N)N)c2ncccc2c1,COc1cc(NCCCC(NC(=O)Cc2ccsc2)C(=O)NC(C=O)CCCN=C(N)N)c2ncccc2c1,0.43737558393488746,0.43737558393488746,0.43737558393488746,0.0,0.0,1,66,best_total_reward
63,O=C1c2ccccc2CC12C(=O)c1cc(Cl)ccc1C21OCCO1,O=C1c2ccccc2CC12C(=O)c1cc(Cl)ccc1C21OCCO1,0.4349811133091047,0.4349811133091047,0.4349811133091047,0.0,0.0,1,70,best_total_reward
64,CN(C)c1ccc(C=C2SC(=Nc3ccccc3)N(C(C#N)c3ccccc3)C2=O)cc1,CN(C)c1ccc(C=C2SC(=Nc3ccccc3)N(C(C#N)c3ccccc3)C2=O)cc1,0.4347590056635014,0.4347590056635014,0.4347590056635014,0.0,0.0,1,63,best_total_reward
65,O=[N+]([O-])c1cccc(-c2ccc(-c3ccsc3)s2)c1,O=[N+]([O-])c1cccc(-c2ccc(-c3ccsc3)s2)c1,0.4269418973931906,0.4269418973931906,0.4269418973931906,0.0,0.0,1,45,best_total_reward
66,O=S(=O)(NC1CCCC1c1ccc(Cl)cc1)c1c(Cl)cccc1Cl,O=S(=O)(NC1CCCC1c1ccc(Cl)cc1)c1c(Cl)cccc1Cl,0.4262332546620515,0.4262332546620515,0.4262332546620515,0.0,0.0,1,11,best_total_reward
67,O=[N+]([O-])c1cccc2ncsc12,O=[N+]([O-])c1cccc2ncsc12,0.41983657882361286,0.41983657882361286,0.41983657882361286,0.0,0.0,1,30,best_total_reward
68,c1ccc(-c2cn3ccccc3n2)cc1,c1ccc(-c2cn3ccccc3n2)cc1,0.4178727820535099,0.4178727820535099,0.4178727820535099,0.0,0.0,1,49,best_total_reward
69,O=C(Cn1nnc(-c2ccc(Cl)cc2)n1)c1ccc(Cl)c(Cl)c1,O=C(Cn1nnc(-c2ccc(Cl)cc2)n1)c1ccc(Cl)c(Cl)c1,0.4153875158455858,0.4153875158455858,0.4153875158455858,0.0,0.0,1,67,best_total_reward
70,C=c1[nH]c(=Cc2sc3nc(N4CCCCC4)[nH]c(=N)c3c2OCC)c(C)c1C(=O)OCC,C=c1[nH]c(=Cc2sc3nc(N4CCCCC4)[nH]c(=N)c3c2OCC)c(C)c1C(=O)OCC,0.41507908916963665,0.41507908916963665,0.41507908916963665,0.0,0.0,1,41,best_total_reward
71,Cc1ncc2c(n1)[nH]c1sc(-c3ccccc3)cc12,Cc1ncc2c(n1)[nH]c1sc(-c3ccccc3)cc12,0.4123343472846197,0.4123343472846197,0.4123343472846197,0.0,0.0,1,16,best_total_reward
72,COC(=O)Cc1c[nH]c2cc(C)ccc2c1=O,COC(=O)Cc1c[nH]c2cc(C)ccc2c1=O,0.41173645625348787,0.41173645625348787,0.41173645625348787,0.0,0.0,1,35,best_total_reward
73,CCOC(=O)c1c(S(=O)(=O)NC(=O)N=c2cccc[nH]2)sc2sc(C(C)(C)C)cc12,CCOC(=O)c1c(S(=O)(=O)NC(=O)N=c2cccc[nH]2)sc2sc(C(C)(C)C)cc12,0.4114760023783785,0.4114760023783785,0.4114760023783785,0.0,0.0,1,10,best_total_reward
74,O=C(CN1CCC(N2CCCCC2)CC1)N1CCc2cc(N=c3cc(-c4ccc5ncsc5c4)c(Cl)c[nH]3)ccc21,O=C(CN1CCC(N2CCCCC2)CC1)N1CCc2cc(N=c3cc(-c4ccc5ncsc5c4)c(Cl)c[nH]3)ccc21,0.40807483359409497,0.40807483359409497,0.40807483359409497,0.0,0.0,1,22,best_total_reward
75,O=C(C=Cc1ccc(C(=O)Nc2ccccc2)cc1)C=Cc1ccc(-c2ccccc2)cc1,O=C(C=Cc1ccc(C(=O)Nc2ccccc2)cc1)C=Cc1ccc(-c2ccccc2)cc1,0.405726648924004,0.405726648924004,0.405726648924004,0.0,0.0,1,63,best_total_reward
76,CC(C)NCCCC1(c2ccccc2)OCCc2c1ccc1c2C(=O)c2cc(N)ccc2-1,CC(C)NCCCC1(c2ccccc2)OCCc2c1ccc1c2C(=O)c2cc(N)ccc2-1,0.4023387752848824,0.4023387752848824,0.4023387752848824,0.0,0.0,1,14,best_total_reward
77,CC(=CCc1ccoc1)C1OC(=O)C(O)C2C(c3ccoc3)OC(=O)C12,CC(=CCc1ccoc1)C1OC(=O)C(O)C2C(c3ccoc3)OC(=O)C12,0.4019751996786161,0.4019751996786161,0.4019751996786161,0.0,0.0,1,48,best_total_reward
78,CCCCCCCCCCNCC1CC(OC2(C(=O)O)OC(COC(=O)N3CCC(CCN)C3)SCC2N)CN1,CCCCCCCCCCNCC1CC(OC2(C(=O)O)OC(COC(=O)N3CCC(CCN)C3)SCC2N)CN1,0.40157630390367016,0.40157630390367016,0.40157630390367016,0.0,0.0,1,3,best_total_reward
79,O=C(C=Cc1ccc(Br)o1)c1ccc(-n2cccc2)cc1,O=C(C=Cc1ccc(Br)o1)c1ccc(-n2cccc2)cc1,0.40056342494890146,0.40056342494890146,0.40056342494890146,0.0,0.0,1,54,best_total_reward
80,O=C(O)c1csc(-n2cnc3ccccc32)n1,O=C(O)c1csc(-n2cnc3ccccc32)n1,0.4000835976984719,0.4000835976984719,0.4000835976984719,0.0,0.0,1,63,best_total_reward
81,COc1ccc(-c2nn(-c3ccccc3)cc2C=NN=c2[nH]c3ccc(C)cc3s2)cc1OC,COc1ccc(-c2nn(-c3ccccc3)cc2C=NN=c2[nH]c3ccc(C)cc3s2)cc1OC,0.3998558278793052,0.3998558278793052,0.3998558278793052,0.0,0.0,1,23,best_total_reward
82,N=c1[nH]c2c(oc3cc(Cl)ccc32)c(=O)n1Cc1ccccc1,N=c1[nH]c2c(oc3cc(Cl)ccc32)c(=O)n1Cc1ccccc1,0.3996259276516807,0.3996259276516807,0.3996259276516807,0.0,0.0,1,62,best_total_reward
83,N=c1oc2ccccc2cc1C(=O)Nc1ccccc1,N=c1oc2ccccc2cc1C(=O)Nc1ccccc1,0.3967018406758919,0.3967018406758919,0.3967018406758919,0.0,0.0,1,44,best_total_reward
84,Cc1nc(-c2ccccc2C#N)sc1-c1nc(N2CCNCC2)c2ccccc2n1,Cc1nc(-c2ccccc2C#N)sc1-c1nc(N2CCNCC2)c2ccccc2n1,0.39661005283313,0.39661005283313,0.39661005283313,0.0,0.0,1,67,best_total_reward
85,O=C(c1cc2ccccc2o1)c1c(O)c(O)n(-c2cc3ccccc3s2)c1O,O=C(c1cc2ccccc2o1)c1c(O)c(O)n(-c2cc3ccccc3s2)c1O,0.39375387012960344,0.39375387012960344,0.39375387012960344,0.0,0.0,1,4,best_total_reward
86,O=C(N=c1[nH]nc(-c2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)s1)c1ccccc1F,O=C(N=c1[nH]nc(-c2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)s1)c1ccccc1F,0.3841847474297514,0.3841847474297514,0.3841847474297514,0.0,0.0,1,37,best_total_reward
87,NC(=O)c1c(O)nc2n1Cc1cc(OCC(=O)Nc3cccc(S(=O)(=O)N4CCOCC4)c3)ccc1C1CCCN21,NC(=O)c1c(O)nc2n1Cc1cc(OCC(=O)Nc3cccc(S(=O)(=O)N4CCOCC4)c3)ccc1C1CCCN21,0.3839326030479461,0.3839326030479461,0.3839326030479461,0.0,0.0,1,4,best_total_reward
88,COc1cc(C=C2COc3cc(O)ccc3C2=O)ccc1O,COc1cc(C=C2COc3cc(O)ccc3C2=O)ccc1O,0.3814151349261755,0.3814151349261755,0.3814151349261755,0.0,0.0,1,71,best_total_reward
89,c1coc(-c2cn3ccccc3n2)c1,c1coc(-c2cn3ccccc3n2)c1,0.3788371051292909,0.3788371051292909,0.3788371051292909,0.0,0.0,1,49,best_total_reward
90,COc1cc(NC(=O)N=c2cc(C(C)(C)C)o[nH]2)ccc1NC(=O)c1cccc(C)c1,COc1cc(NC(=O)N=c2cc(C(C)(C)C)o[nH]2)ccc1NC(=O)c1cccc(C)c1,0.37827356781115873,0.37827356781115873,0.37827356781115873,0.0,0.0,1,37,best_total_reward
91,Oc1c(C=CCCCc2ccccc2)c(O)c2ccccc2c1O,Oc1c(C=CCCCc2ccccc2)c(O)c2ccccc2c1O,0.3776102783288466,0.3776102783288466,0.3776102783288466,0.0,0.0,1,6,best_total_reward
92,c1ccc2c(c1)nc1n2C(c2ccncc2)SC1,c1ccc2c(c1)nc1n2C(c2ccncc2)SC1,0.3775799554455795,0.3775799554455795,0.3775799554455795,0.0,0.0,1,33,best_total_reward
93,COc1ncc(-c2ccc3c(Cl)c[nH]c3c2)cc1CN1CCN(C)CC1,COc1ncc(-c2ccc3c(Cl)c[nH]c3c2)cc1CN1CCN(C)CC1,0.37540604892423673,0.37540604892423673,0.37540604892423673,0.0,0.0,1,20,best_total_reward
94,N#CC(=Cc1ccc(Cl)cc1)c1cc(C(N)=O)c[nH]1,N#CC(=Cc1ccc(Cl)cc1)c1cc(C(N)=O)c[nH]1,0.37395072556076936,0.37395072556076936,0.37395072556076936,0.0,0.0,1,34,best_total_reward
95,O=C(C=Cc1ccc(F)cc1)c1nc2ccccc2[nH]1,O=C(C=Cc1ccc(F)cc1)c1nc2ccccc2[nH]1,0.37173384629433753,0.37173384629433753,0.37173384629433753,0.0,0.0,1,27,best_total_reward
96,C=CCC(c1ccc(Cl)cc1)N1CCC(N2CCC(C(=O)NC(CNCc3ccc(Cl)cc3C)C(=O)NC3CCCCC3)CC2)CC1,C=CCC(c1ccc(Cl)cc1)N1CCC(N2CCC(C(=O)NC(CNCc3ccc(Cl)cc3C)C(=O)NC3CCCCC3)CC2)CC1,0.37000695310426024,0.37000695310426024,0.37000695310426024,0.0,0.0,1,7,best_total_reward
97,CCCC1CN=c2c(n3cccc3c(=O)n2Cc2ccccc2)=N1,CCCC1CN=c2c(n3cccc3c(=O)n2Cc2ccccc2)=N1,0.36956625283584726,0.36956625283584726,0.36956625283584726,0.0,0.0,1,50,best_total_reward
98,Cc1ccc(S(=O)(=O)Nc2ccc3nc4ccccc4nc3c2)cc1,Cc1ccc(S(=O)(=O)Nc2ccc3nc4ccccc4nc3c2)cc1,0.367947139658274,0.367947139658274,0.367947139658274,0.0,0.0,1,19,best_total_reward
99,COc1ccccc1-c1csc(=NC(=O)CC#N)[nH]1,COc1ccccc1-c1csc(=NC(=O)CC#N)[nH]1,0.36769799561347166,0.36769799561347166,0.36769799561347166,0.0,0.0,1,22,best_total_reward
100,CCCCOc1ccc2c(=NS(=O)(=O)c3cn(C)cn3)[nH]n(Cc3ccc(Cl)cc3)c2c1,CCCCOc1ccc2c(=NS(=O)(=O)c3cn(C)cn3)[nH]n(Cc3ccc(Cl)cc3)c2c1,0.3653932285025879,0.3653932285025879,0.3653932285025879,0.0,0.0,1,62,best_total_reward
101,O=c1c(-c2nc3ccccc3[nH]2)nc2ccccc2c2cc3c(cc12)OCO3,O=c1c(-c2nc3ccccc3[nH]2)nc2ccccc2c2cc3c(cc12)OCO3,0.36477072656592835,0.36477072656592835,0.36477072656592835,0.0,0.0,1,19,best_total_reward
